motion_index,time_index,timestamp,end_wrench_00,end_wrench_01,end_wrench_02,end_wrench_03,end_wrench_04,end_wrench_05,end_wrench_06,end_wrench_07,end_wrench_08,end_wrench_09,end_wrench_10,end_wrench_11,end_velocity_00,end_velocity_01,end_velocity_02,end_velocity_03,end_velocity_04,end_velocity_05,end_velocity_06,end_velocity_07,end_velocity_08,end_velocity_09,end_velocity_10,end_velocity_11,joint_position_00,joint_position_01,joint_position_02,joint_position_03,joint_position_04,joint_position_05,joint_position_06,joint_position_07,joint_position_08,joint_position_09,joint_position_10,joint_position_11,joint_position_12,joint_position_13,joint_current_00,joint_current_01,joint_current_02,joint_current_03,joint_current_04,joint_current_05,joint_current_06,joint_current_07,joint_current_08,joint_current_09,joint_current_10,joint_current_11,joint_current_12,joint_current_13
0,1429,28.580000000000002,-2.86761474609375,-3.909606695175171,0.36357420682907104,0.22860053181648254,-0.01120014488697052,0.009199835360050201,5.950735569000244,-7.084585666656494,4.465773105621338,-0.16000071167945862,-0.01420281920582056,0.09700009971857071,0.0,-0.00939857680350542,0.004572309087961912,0.014564435929059982,0.048136115074157715,-0.008293324150145054,0.09412398189306259,0.0,0.0,0.0,0.0,0.0,-1.0809576511383057,0.6091969609260559,0.28962811827659607,-1.2526482343673706,0.7138515710830688,1.4399460554122925,-0.21659289300441742,1.9687752723693848,-1.1512532234191895,-1.7422255277633667,-0.016270387917757034,-0.49591508507728577,-1.238510251045227,0.07836447656154633,-582.80029296875,-694.39697265625,-2418.002197265625,-1269.0023193359375,-1307.800048828125,325.60064697265625,53.80016326904297,2747.197509765625,508.1831359863281,865.2062377929688,-187.39596557617188,816.2061157226562,-494.4004821777344,-37.403892517089844
0,1430,28.6,-2.4350082874298096,-3.7110037803649902,1.1159857511520386,0.21300029754638672,-0.007000080309808254,0.013999909162521362,7.8299641609191895,-7.503992080688477,5.252985000610352,-0.13900040090084076,0.06799843907356262,0.09400005638599396,0.0,-0.001687175128608942,0.007527762092649937,0.006115115713328123,0.0474836640059948,0.0049995738081634045,0.01643453910946846,0.0,0.0,0.0,0.0,0.0,-1.0809576511383057,0.6092493534088135,0.2895652949810028,-1.2527529001235962,0.7138096690177917,1.440061330795288,-0.21657195687294006,1.9690579175949097,-1.1513160467147827,-1.7420684099197388,-0.01607145369052887,-0.4948994815349579,-1.24010169506073,0.07780955731868744,-575.0001220703125,-781.9983520507812,-2355.001220703125,-1200.0013427734375,-1306.0,307.0003662109375,49.000091552734375,2817.99853515625,998.9906616210938,684.0034790039062,-304.99774169921875,638.00341796875,-480.0002746582031,75.99783325195312
0,1431,28.62,-2.0792012214660645,-3.761399745941162,0.6360018849372864,0.2213999629020691,0.018199903890490532,0.0145999975502491,5.373009204864502,-7.453000545501709,5.432399272918701,-0.13660001754760742,-0.048399556428194046,0.09879998117685318,0.0,-0.006686975248157978,-0.0022756061516702175,0.0030672382563352585,0.029276223853230476,0.019453296437859535,0.012775062583386898,0.0,0.0,0.0,0.0,0.0,-1.0809681415557861,0.6092597842216492,0.2894815504550934,-1.2527110576629639,0.7137364149093628,1.4401031732559204,-0.2165614813566208,1.9689847230911255,-1.1507821083068848,-1.742131233215332,-0.01611332967877388,-0.4949517846107483,-1.2412638664245605,0.07777813822031021,-546.8001098632812,-769.4000244140625,-2292.000244140625,-1215.0,-1294.0,305.8000183105469,71.19991302490234,3008.19921875,756.6009521484375,709.7999267578125,-367.999755859375,799.9993896484375,-440.400146484375,76.5999984741211
0,1432,28.64,-2.047806978225708,-3.721797466278076,0.45740485191345215,0.2217998206615448,0.02259957417845726,0.015200006775557995,3.91520619392395,-7.3239970207214355,5.546599864959717,-0.13960015773773193,-0.11799972504377365,0.1032000407576561,-7.591125904582441e-05,-0.010194883681833744,-0.007804126478731632,0.0013956772163510323,0.012286616489291191,0.019823137670755386,0.02713475190103054,0.0,0.0,0.0,0.0,0.0,-1.0809507369995117,0.6092911958694458,0.28942570090293884,-1.2527005672454834,0.713687539100647,1.4401938915252686,-0.21656496822834015,1.9689847230911255,-1.1502621173858643,-1.742159128189087,-0.01614823006093502,-0.4949099123477936,-1.242488980293274,0.07742912322282791,-522.5997924804688,-762.6000366210938,-2299.601806640625,-1277.601806640625,-1295.4002685546875,293.599609375,113.80095672607422,3217.602783203125,713.2040405273438,827.6034545898438,-330.9972839355469,923.2005004882812,-498.6029052734375,-46.00422286987305
0,1433,28.66,-2.6652164459228516,-3.5021941661834717,0.8816113471984863,0.20619958639144897,-0.014600994065403938,0.01580001600086689,4.455814361572266,-7.038992404937744,5.530399799346924,-0.15340037643909454,-0.09399936348199844,0.10680010169744492,-0.0003036406997125596,-0.010718608275055885,-0.004782709293067455,0.002476463792845607,-0.00226672668941319,-0.007974020205438137,0.07752891629934311,0.0,0.0,0.0,0.0,0.0,-1.080877423286438,0.6093644499778748,0.28942570090293884,-1.2527530193328857,0.713687539100647,1.4403822422027588,-0.21659637987613678,1.9691312313079834,-1.1497700214385986,-1.7421172857284546,-0.016169169917702675,-0.4946795701980591,-1.2438395023345947,0.07644493132829666,-506.3995666503906,-767.400146484375,-2448.404052734375,-1435.4041748046875,-1323.6007080078125,259.3990783691406,197.2022247314453,3465.40673828125,1067.8094482421875,1129.4080810546875,-93.99366760253906,968.8012084960938,-752.4067993164062,-415.0098571777344
0,1434,28.68,-2.6737987995147705,-3.6410012245178223,1.0266000032424927,0.21340006589889526,-0.017399946227669716,0.013199984095990658,5.022802352905273,-6.525997638702393,5.613000392913818,-0.18200014531612396,-0.0719999223947525,0.11840005964040756,-0.0013132308376953006,-0.019389551132917404,-0.012853189371526241,0.030759215354919434,0.030760416761040688,-0.11134760826826096,0.23831230401992798,0.0,0.0,0.0,0.0,0.0,-1.0808669328689575,0.6094098091125488,0.2891744077205658,-1.2531542778015137,0.7136456966400146,1.440459132194519,-0.21655799448490143,1.969905972480774,-1.1482658386230469,-1.7412656545639038,-0.01575036719441414,-0.49377915263175964,-1.2474236488342285,0.07178927212953568,-507.4000244140625,-758.199951171875,-2614.000732421875,-1633.2008056640625,-1334.199951171875,259.2000732421875,315.8005065917969,3427.999267578125,1468.0015869140625,1304.0003662109375,169.0010528564453,997.60009765625,-868.2001953125,-709.6009521484375
0,1435,28.7,-2.3780112266540527,-3.9589879512786865,1.0319997072219849,0.23199927806854248,-0.0030005492735654116,0.009000159800052643,5.602978229522705,-5.89902400970459,5.744994640350342,-0.21799862384796143,-0.05100079998373985,0.13399940729141235,-0.0027136956341564655,-0.032133523374795914,-0.026468824595212936,0.07264100760221481,0.08757440000772476,-0.25250399112701416,0.4542824327945709,0.0,0.0,0.0,0.0,0.0,-1.0808879137039185,0.6094412207603455,0.2887974977493286,-1.2537301778793335,0.7135828733444214,1.44048011302948,-0.2164846956729889,1.9709948301315308,-1.1462557315826416,-1.7400091886520386,-0.01511172391474247,-0.4925437569618225,-1.2521244287490845,0.06529814749956131,-516.9996337890625,-742.0006103515625,-2787.993408203125,-1850.99169921875,-1335.9998779296875,275.9993591308594,451.99481201171875,3248.0068359375,1890.98388671875,1414.9957275390625,444.9894714355469,1017.9992065429688,-914.9982299804688,-966.9901733398438
0,1436,28.72,-2.5981948375701904,-3.7424049377441406,0.952201783657074,0.2200002670288086,-0.010799822397530079,0.012599917128682137,5.278407573699951,-6.978975296020508,5.80919885635376,-0.15680140256881714,-0.0593998059630394,0.10940056294202805,-0.0020807068794965744,-0.04270833730697632,-0.015539995394647121,0.05998637154698372,0.0573299378156662,-0.22246414422988892,0.5342897176742554,0.0,0.0,0.0,0.0,0.0,-1.0808879137039185,0.6094517111778259,0.28827401995658875,-1.254253625869751,0.7135828733444214,1.440626621246338,-0.21636953949928284,1.9724396467208862,-1.1424132585525513,-1.73793625831604,-0.014064723625779152,-0.491036057472229,-1.2598828077316284,0.05391727015376091,-560.1990356445312,-723.4004516601562,-2593.00439453125,-1918.198486328125,-1348.5997314453125,257.4004211425781,473.5995178222656,3264.19970703125,1043.8193359375,1059.2081298828125,214.0052947998047,956.201416015625,-571.2078857421875,-690.4063110351562
0,1437,28.740000000000002,-2.692401170730591,-3.6875979900360107,0.7322037816047668,0.21699988842010498,-0.010000137612223625,0.014000022783875465,5.161997318267822,-7.515203952789307,5.4456095695495605,-0.12839971482753754,-0.05700018256902695,0.09359999001026154,-0.0013269311748445034,-0.043233200907707214,-0.005563352722674608,0.04457245394587517,0.0322578065097332,-0.17142947018146515,0.5120266079902649,0.0,0.0,0.0,0.0,0.0,-1.080880880355835,0.6094691753387451,0.28784823417663574,-1.254665493965149,0.7135654091835022,1.440731406211853,-0.21628227829933167,1.9737310409545898,-1.13943612575531,-1.7364040613174438,-0.013331799767911434,-0.48975870013237,-1.2667826414108276,0.043509893119335175,-584.0001220703125,-703.2001953125,-2434.20068359375,-1947.0003662109375,-1355.800048828125,249.1999053955078,477.20025634765625,3148.40283203125,462.6003723144531,837.5996704101562,94.19921875,870.4010009765625,-362.7995300292969,-466.2008972167969
0,1438,28.76,-2.5345988273620605,-3.956402063369751,0.23179617524147034,0.23200011253356934,0.008000137284398079,0.01099997665733099,5.462002277374268,-6.963796138763428,4.226390838623047,-0.16560028493404388,-0.03299981728196144,0.09540001302957535,-0.00033172330586239696,-0.023657163605093956,0.002506932709366083,0.02364381216466427,0.017537575215101242,-0.07841581106185913,0.2852213978767395,0.0,0.0,0.0,0.0,0.0,-1.0808600187301636,0.6095005869865417,0.28761789202690125,-1.2548539638519287,0.7135130763053894,1.4407522678375244,-0.21625088155269623,1.974715232849121,-1.1381902694702148,-1.7359539270401,-0.013227099552750587,-0.4889419972896576,-1.2719653844833374,0.035050004720687866,-568.9998779296875,-679.7998046875,-2347.79931640625,-1898.9996337890625,-1352.199951171875,261.80010986328125,444.79974365234375,2768.59716796875,413.3996276855469,884.4003295898438,196.80078125,736.5989990234375,-425.2004699707031,-346.7991027832031
0,1439,28.78,-2.461599349975586,-3.8599936962127686,0.5026150345802307,0.22579962015151978,0.00519969779998064,0.012000068090856075,6.15962028503418,-6.89440393447876,4.219613552093506,-0.169599711894989,0.00020086448057554662,0.09680002927780151,0.0,-0.011851967312395573,0.004352563992142677,0.010984051041305065,0.019627690315246582,-0.02383996546268463,0.1318918764591217,0.0,0.0,0.0,0.0,0.0,-1.0808250904083252,0.6095529794692993,0.2875271439552307,-1.2549935579299927,0.7134676575660706,1.4407941102981567,-0.21623341739177704,1.975106120109558,-1.1377959251403809,-1.7357689142227173,-0.013115417212247849,-0.48838359117507935,-1.2740907669067383,0.03188811615109444,-547.9994506835938,-712.4013671875,-2314.199951171875,-1792.596923828125,-1341.7996826171875,256.399658203125,448.00048828125,2719.20263671875,577.4061889648438,891.9996948242188,138.19680786132812,702.0003662109375,-523.6026611328125,-186.99588012695312
0,1440,28.8,-2.4309980869293213,-3.5810036659240723,1.1589856147766113,0.20900025963783264,-0.007999611087143421,0.014999976381659508,7.055924415588379,-7.065999984741211,4.819014549255371,-0.1569996178150177,0.03799661248922348,0.09800022840499878,0.0,-0.003932436928153038,0.0030858127865940332,0.0024587931111454964,0.030121857300400734,0.011517188511788845,0.015302546322345734,0.0,0.0,0.0,0.0,0.0,-1.0807832479476929,0.6096158027648926,0.28750619292259216,-1.2551087141036987,0.7134257555007935,1.4408464431762695,-0.21622294187545776,1.9752004146575928,-1.1378272771835327,-1.7357165813446045,-0.013000250793993473,-0.48795434832572937,-1.274687647819519,0.03137509897351265,-523.9989013671875,-772.9983520507812,-2306.999755859375,-1657.0008544921875,-1327.9998779296875,242.00082397460938,469.00006103515625,2835.010009765625,847.989501953125,880.0029907226562,-1.0032957792282104,717.0066528320312,-639.9968872070312,-7.0003662109375
0,1441,28.82,-2.3818001747131348,-3.6763997077941895,0.7810014486312866,0.21559998393058777,0.0021999606397002935,0.014400002546608448,5.067607879638672,-7.0696001052856445,5.207198619842529,-0.14680004119873047,-0.050799660384655,0.10399997979402542,0.0,-0.00833427719771862,-0.004304111003875732,0.001795837888494134,0.023894231766462326,0.02380826510488987,0.014047122560441494,0.0,0.0,0.0,0.0,0.0,-1.080741286277771,0.6096576452255249,0.2874957323074341,-1.2551192045211792,0.7133525013923645,1.4408777952194214,-0.21619153022766113,1.9751585721969604,-1.1370420455932617,-1.7357689142227173,-0.013021189719438553,-0.4879962205886841,-1.276289463043213,0.031396038830280304,-495.80010986328125,-730.400146484375,-2300.400146484375,-1680.39990234375,-1324.4000244140625,263.59991455078125,470.79998779296875,3096.59912109375,572.60107421875,959.19970703125,-87.39967346191406,890.9993286132812,-559.0003051757812,-16.599964141845703
0,1442,28.84,-2.4135947227478027,-3.735400438308716,0.5953946709632874,0.2194000482559204,0.0044003683142364025,0.013600032776594162,3.8863885402679443,-6.992006301879883,5.428402900695801,-0.14319974184036255,-0.10420046746730804,0.10879994183778763,-9.810234041651711e-05,-0.011012772098183632,-0.009663858450949192,0.0043008285574615,0.014773966744542122,0.010358802042901516,0.03676581382751465,0.0,0.0,0.0,0.0,0.0,-1.0807099342346191,0.6096960306167603,0.28749921917915344,-1.2551296949386597,0.7133001089096069,1.4409022331237793,-0.21616710722446442,1.9751759767532349,-1.136413812637329,-1.7357864379882812,-0.013035149313509464,-0.48797181248664856,-1.2776120901107788,0.03124249167740345,-474.2002258300781,-714.9989624023438,-2320.197998046875,-1718.7982177734375,-1323.599853515625,276.80010986328125,474.1998291015625,3317.996337890625,514.7899169921875,1074.9949951171875,-76.20551300048828,1008.7998657226562,-597.392578125,-168.98829650878906
0,1443,28.86,-2.6073977947235107,-3.72160005569458,0.7945977449417114,0.217600017786026,-0.009399842470884323,0.012400014325976372,4.3195953369140625,-6.752002716064453,5.315601348876953,-0.15279988944530487,-0.08680020272731781,0.11119997501373291,-0.0003924374177586287,-0.01024408545345068,-0.010962672531604767,0.013142617419362068,-0.00013240057160146534,-0.054579101502895355,0.10743959248065948,0.0,0.0,0.0,0.0,0.0,-1.0806994438171387,0.6097274422645569,0.28753066062927246,-1.2551401853561401,0.7132896780967712,1.4409128427505493,-0.21615663170814514,1.9753121137619019,-1.1360996961593628,-1.735733985900879,-0.013035149313509464,-0.4878147542476654,-1.278376579284668,0.03073992393910885,-465.80010986328125,-753.9995727539062,-2392.799072265625,-1787.19921875,-1328.39990234375,273.2000427246094,480.7999267578125,3458.998291015625,892.1956787109375,1263.997802734375,130.1976318359375,1014.199951171875,-874.5968017578125,-606.9949951171875
0,1444,28.88,-2.6255996227264404,-3.8022005558013916,0.9094002842903137,0.22100001573562622,-0.01159998681396246,0.010799992829561234,4.741601943969727,-6.322797775268555,5.525201320648193,-0.18000014126300812,-0.07259995490312576,0.11840004473924637,-0.0025545903481543064,-0.01981203444302082,-0.021266799420118332,0.04028122499585152,0.02917497046291828,-0.15314507484436035,0.2549475431442261,0.0,0.0,0.0,0.0,0.0,-1.080640196800232,0.6097449064254761,0.28751319646835327,-1.2554925680160522,0.7132652401924133,1.4409441947937012,-0.21609032154083252,1.9760624170303345,-1.1346617937088013,-1.7348580360412598,-0.012560507282614708,-0.4871062636375427,-1.2815978527069092,0.026719417423009872,-451.3999328613281,-914.2008666992188,-2445.400146484375,-1874.0003662109375,-1322.39990234375,287.2000732421875,501.4001159667969,3481.599853515625,1282.00146484375,1449.000732421875,245.00025939941406,1022.4000244140625,-926.1997680664062,-836.2005004882812
0,1445,28.900000000000002,-2.5559964179992676,-3.9299962520599365,0.9819900393486023,0.22699984908103943,-0.007999714463949203,0.009000090882182121,5.157999515533447,-5.7990264892578125,5.895989418029785,-0.21599845588207245,-0.05999993160367012,0.12799954414367676,-0.005650590173900127,-0.03454825282096863,-0.03607328236103058,0.07656753063201904,0.08058871328830719,-0.26852211356163025,0.4408697485923767,0.0,0.0,0.0,0.0,0.0,-1.0805563926696777,0.6097553372383118,0.28747132420539856,-1.2560160160064697,0.7132338881492615,1.440986156463623,-0.21599610149860382,1.9771199226379395,-1.1326618194580078,-1.7335702180862427,-0.011848531663417816,-0.4861220717430115,-1.2860475778579712,0.020939785987138748,-434.00079345703125,-1135.0023193359375,-2487.998779296875,-1969.9989013671875,-1310.999755859375,309.999755859375,528.9996948242188,3444.99462890625,1677.9822998046875,1631.9908447265625,313.9984436035156,1032.001220703125,-864.9931640625,-960.9929809570312
0,1446,28.92,-2.3633933067321777,-3.727792978286743,0.4599820673465729,0.21919973194599152,0.0070005152374506,0.013800165615975857,5.134599208831787,-7.1910481452941895,5.357181549072266,-0.13439719378948212,-0.0563998781144619,0.10339915752410889,-0.004080390557646751,-0.039066605269908905,-0.02846425212919712,0.06180833280086517,0.07291236519813538,-0.20358610153198242,0.4190594255924225,0.0,0.0,0.0,0.0,0.0,-1.0803889036178589,0.6097239255905151,0.28739801049232483,-1.2566757202148438,0.7131919860839844,1.4410593509674072,-0.21592281758785248,1.978952169418335,-1.1280237436294556,-1.7314971685409546,-0.010864336043596268,-0.48481330275535583,-1.294612169265747,0.009736715815961361,-474.8013916015625,-1258.604248046875,-2421.997802734375,-1909.9979248046875,-1296.5994873046875,297.3995666503906,511.5993957519531,3168.990478515625,749.7681274414062,1154.383544921875,231.79718017578125,1095.002197265625,-506.7876892089844,-591.9873046875
0,1447,28.94,-2.462620735168457,-3.6632063388824463,0.17460574209690094,0.216600239276886,0.006399030797183514,0.014399763196706772,5.239010810852051,-7.753966808319092,4.758578300476074,-0.10080190002918243,-0.0439990870654583,0.08940021693706512,-0.0024268729612231255,-0.034020956605672836,-0.01814182847738266,0.04372081905603409,0.06359120458364487,-0.12742651998996735,0.3256581127643585,0.0,0.0,0.0,0.0,0.0,-1.0802597999572754,0.6097134947776794,0.28735610842704773,-1.257125973701477,0.7131640315055847,1.4411221742630005,-0.21584603190422058,1.980404019355774,-1.1247363090515137,-1.7300139665603638,-0.010197779163718224,-0.4837419092655182,-1.3009393215179443,0.0013854490825906396,-522.2018432617188,-1338.9998779296875,-2396.8017578125,-1859.198974609375,-1289.6002197265625,288.1999206542969,496.7997131347656,2911.193359375,194.20578002929688,802.3969116210938,173.79971313476562,1075.1943359375,-312.0040283203125,-302.19598388671875
0,1448,28.96,-3.1453921794891357,-3.873797655105591,0.36239784955978394,0.22439990937709808,-0.02539963461458683,0.006600089371204376,5.598995685577393,-6.659012794494629,4.040408134460449,-0.1631992906332016,-0.014000344090163708,0.09659991413354874,-0.0006067529320716858,-0.009851129725575447,-0.0023937122896313667,0.01897801086306572,0.0509810633957386,-0.028824331238865852,0.08910353481769562,0.0,0.0,0.0,0.0,0.0,-1.080207347869873,0.6097448468208313,0.2873770594596863,-1.257157325744629,0.7131640315055847,1.4411640167236328,-0.21576227247714996,1.9810950756072998,-1.124150037765503,-1.7297102212905884,-0.010166370309889317,-0.483145147562027,-1.3027925491333008,-0.0012633496662601829,-582.79931640625,-1333.0001220703125,-2453.199462890625,-1826.8004150390625,-1297.39990234375,285.8000183105469,487.2001037597656,2689.802490234375,383.7978210449219,701.6011352539062,164.20010375976562,889.8021240234375,-443.9985046386719,-170.80149841308594
0,1449,28.98,-3.064207077026367,-3.829202651977539,0.6433950066566467,0.22100013494491577,-0.026800209656357765,0.007999909110367298,6.021392822265625,-6.3455986976623535,4.149792194366455,-0.18000009655952454,0.005199789069592953,0.10299991071224213,9.060546290129423e-05,-0.003439126303419471,0.0028495576698333025,0.007452729158103466,0.04047681391239166,0.008510734885931015,0.01606529764831066,0.0,0.0,0.0,0.0,0.0,-1.0801899433135986,0.6097344160079956,0.28732120990753174,-1.2572585344314575,0.7131361365318298,1.4411920309066772,-0.21571341156959534,1.9813532829284668,-1.1239545345306396,-1.7295811176300049,-0.010079121217131615,-0.4826809763908386,-1.3038500547409058,-0.0021254103630781174,-601.4000244140625,-1325.8001708984375,-2445.6005859375,-1751.6014404296875,-1287.600341796875,282.2000732421875,490.7998352050781,2731.597412109375,592.9966430664062,666.800048828125,75.40196228027344,820.8001708984375,-501.19970703125,-76.60115051269531
0,1450,29.0,-2.6010000705718994,-3.6570000648498535,0.9710000157356262,0.21199999749660492,-0.013000000268220901,0.014000000432133675,6.474999904632568,-6.422999858856201,4.672999858856201,-0.17399999499320984,0.01899999938905239,0.10899999737739563,0.00022651883773505688,-0.005907049868255854,0.00283980299718678,0.002536966698244214,0.031025631353259087,0.015208734199404716,0.02479458972811699,0.0,0.0,0.0,0.0,0.0,-1.0801899433135986,0.609703004360199,0.28722697496414185,-1.2573946714401245,0.7130942940711975,1.4412130117416382,-0.2156819999217987,1.9813951253890991,-1.1239545345306396,-1.7295392751693726,-0.009963949210941792,-0.4822831153869629,-1.3045097589492798,-0.0020939998794347048,-599.0,-1318.0,-2406.0,-1655.0,-1269.0,278.0,501.0,2905.0,812.0,665.0,-53.0,810.0,-521.0,-1.0
0,1451,29.02,-2.280595064163208,-3.6876003742218018,0.7627968192100525,0.21500003337860107,0.00500027509406209,0.015200018882751465,4.925776481628418,-6.795005798339844,5.039005756378174,-0.15239965915679932,-0.054201118648052216,0.10719997435808182,9.060546290129423e-05,-0.007515407633036375,-0.0023355726152658463,0.0016857018927112222,0.02208937704563141,0.020703332498669624,0.01769683137536049,0.0,0.0,0.0,0.0,0.0,-1.0801584720611572,0.6097239851951599,0.2871432304382324,-1.2573736906051636,0.7130209803581238,1.441265344619751,-0.215640127658844,1.9813532829284668,-1.1233892440795898,-1.7295706272125244,-0.009943009354174137,-0.4823354482650757,-1.3056824207305908,-0.0021149402018636465,-571.9995727539062,-1310.1998291015625,-2350.19921875,-1697.6007080078125,-1242.599609375,284.60009765625,495.59991455078125,3154.00390625,760.9992065429688,741.8011474609375,-42.799842834472656,965.40234375,-550.4004516601562,-121.60183715820312
0,1452,29.04,-2.2270054817199707,-3.695399522781372,0.6866021752357483,0.21599996089935303,0.008599712513387203,0.014999966137111187,4.0250043869018555,-6.896395206451416,5.241798400878906,-0.14480023086071014,-0.09739980846643448,0.10900010168552399,0.0,-0.009440003894269466,-0.006778549402952194,0.004505455493927002,0.014113862067461014,0.004641989711672068,0.03891945257782936,0.0,0.0,0.0,0.0,0.0,-1.0801270008087158,0.6097379326820374,0.28708040714263916,-1.2573667764663696,0.712972104549408,1.4413280487060547,-0.21560871601104736,1.9813777208328247,-1.1228727102279663,-1.7295671701431274,-0.009929049760103226,-0.4823075234889984,-1.3067781925201416,-0.0022894456051290035,-549.7998657226562,-1315.600341796875,-2315.0,-1736.400390625,-1219.599853515625,289.4000244140625,467.9991760253906,3357.80126953125,877.6051635742188,856.4021606445312,17.801847457885742,1075.80029296875,-618.4016723632812,-343.40484619140625
0,1453,29.060000000000002,-2.7069854736328125,-3.6576011180877686,0.8743942379951477,0.21300008893013,-0.016599230468273163,0.01200009137392044,4.420988082885742,-6.456613540649414,5.118204116821289,-0.1651993840932846,-0.08060051500797272,0.11799972504377365,0.0,-0.01199700403958559,-0.009756894782185555,0.014666405506432056,0.008059604093432426,-0.05452630668878555,0.11677634716033936,0.0,0.0,0.0,0.0,0.0,-1.080095648765564,0.6097379326820374,0.287059485912323,-1.257387638092041,0.712972104549408,1.4414118528366089,-0.2155982255935669,1.981534719467163,-1.1224538087844849,-1.7294939756393433,-0.009929049760103226,-0.482119083404541,-1.307720422744751,-0.0027710453141480684,-537.2003784179688,-1347.3990478515625,-2320.999755859375,-1767.5989990234375,-1203.4005126953125,290.5999755859375,396.002197265625,3471.196533203125,1329.38623046875,1046.59423828125,179.195068359375,1096.1993408203125,-763.5955810546875,-767.5870361328125
0,1454,29.080000000000002,-2.6654105186462402,-3.7177960872650146,1.0173958539962769,0.21519982814788818,-0.017000412568449974,0.011399979703128338,4.664994239807129,-5.998816013336182,5.410583019256592,-0.18919911980628967,-0.07619994133710861,0.1277996450662613,0.0,-0.022173920646309853,-0.020481029525399208,0.03715677186846733,0.031013663858175278,-0.14071983098983765,0.2459000200033188,0.0,0.0,0.0,0.0,0.0,-1.0800851583480835,0.6097449064254761,0.2870525121688843,-1.2574435472488403,0.712972104549408,1.4414397478103638,-0.2155877649784088,1.982096552848816,-1.121253252029419,-1.7289600372314453,-0.009517250582575798,-0.48144206404685974,-1.3102052211761475,-0.006051499396562576,-530.60009765625,-1459.9947509765625,-2326.199951171875,-1753.6011962890625,-1197.2000732421875,306.9991760253906,314.4029541015625,3550.197998046875,1743.1864013671875,1246.79296875,141.80470275878906,1101.800048828125,-903.5952758789062,-876.20166015625
0,1455,29.1,-2.3630056381225586,-3.826997756958008,1.1379977464675903,0.21999990940093994,-0.0050002289935946465,0.011999988928437233,4.832996845245361,-5.532009124755859,5.910990238189697,-0.2149995118379593,-0.07799996435642242,0.13799980282783508,0.0,-0.03616155683994293,-0.035078831017017365,0.0658130869269371,0.06847478449344635,-0.24042865633964539,0.40066221356391907,0.0,0.0,0.0,0.0,0.0,-1.0800851583480835,0.6097553372383118,0.2870525121688843,-1.257516860961914,0.712972104549408,1.4414397478103638,-0.21557730436325073,1.9828609228134155,-1.119661808013916,-1.7281956672668457,-0.008899511769413948,-0.48052069544792175,-1.3134613037109375,-0.010731660760939121,-527.0000610351562,-1612.9970703125,-2331.0,-1717.000732421875,-1196.0,330.9995422363281,228.00164794921875,3611.998779296875,2137.992431640625,1451.99609375,5.0026092529296875,1100.0,-1040.9974365234375,-827.0009155273438
0,1456,29.12,-2.5729992389678955,-3.905599594116211,0.4360026717185974,0.22599998116493225,0.0015999749302864075,0.010200006887316704,4.624800682067871,-6.946194648742676,5.508401393890381,-0.1382002979516983,-0.07740000635385513,0.10860010981559753,-4.6890112571418285e-05,-0.043478019535541534,-0.03147009015083313,0.053282953798770905,0.062461137771606445,-0.15927816927433014,0.37728357315063477,0.0,0.0,0.0,0.0,0.0,-1.080074667930603,0.6096296906471252,0.2870420217514038,-1.2575063705444336,0.7129406929016113,1.4414921998977661,-0.21555636823177338,1.9846408367156982,-1.1146256923675537,-1.7264890670776367,-0.007883913815021515,-0.47902345657348633,-1.3235336542129517,-0.023285232484340668,-544.9999389648438,-1575.8001708984375,-2311.2001953125,-1786.5997314453125,-1198.4000244140625,336.3999938964844,222.00003051757812,3354.60107421875,971.6044311523438,1216.200927734375,179.59933471679688,1184.5997314453125,-591.6016845703125,-503.6012268066406
0,1457,29.14,-2.8260040283203125,-3.947199583053589,0.04720271751284599,0.22939997911453247,-0.0012002469738945365,0.007999964989721775,4.691206932067871,-7.522587299346924,4.932389259338379,-0.1070006862282753,-0.06479958444833755,0.09140008687973022,-6.25198517809622e-05,-0.03920948505401611,-0.022843895480036736,0.03958744928240776,0.055182941257953644,-0.08862204849720001,0.2993083894252777,0.0,0.0,0.0,0.0,0.0,-1.080064296722412,0.6095494627952576,0.28703853487968445,-1.2575099468231201,0.7129302620887756,1.441544532775879,-0.21554937958717346,1.9860892295837402,-1.1109890937805176,-1.7252535820007324,-0.0072103398852050304,-0.4778088927268982,-1.3312256336212158,-0.03271878883242607,-557.0,-1567.800537109375,-2302.800048828125,-1836.60009765625,-1199.4000244140625,342.40008544921875,227.60032653808594,3056.795654296875,261.4023132324219,1057.5999755859375,303.000244140625,1168.3974609375,-313.4007263183594,-277.9996643066406
